date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:58	11456/11456	---MCZ	200	added ('OK')	text/css	etag:%224a8fddc336c6ba1a1e4bd922da20cc78-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-11534c49bc49b.css?ver=1731332141	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-11534c49bc49bc49b.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:48:59	18148/18148	---MCZ	200	added ('OK')	text/css	etag:%22c68706190b72abaebbf4db04365fc6af-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-82a893a893.css?ver=1733114817	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-82a893a893a893.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:00	13046/13046	---MCZ	200	added ('OK')	text/css	etag:%22f8cf610126fb69c22cefe710aba459c0-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-11213aab6aab6.css?ver=1731332064	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-11213aab6aab6aab6.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:01	154/154	---M--	200	added ('OK')	text/css	etag:%2277fdbea9e5808d8b29bb2a353671b3f9-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/assets/css/uacf7-frontendabfbabfb.css?ver=1734727721	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/assets/css/uacf7-frontendabfbabfbabfb.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:02	4986/4986	---MCZ	200	added ('OK')	text/css	etag:%22ae02bcd433910653756c416d01ae0905-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/assets/css/form-styleabfbabfb.css?ver=1734727721	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/assets/css/form-styleabfbabfbabfb.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:03	722/722	---M--	200	added ('OK')	text/css	etag:%22b8ef8f28cedadadc3861340d8fa8bd99-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/addons/column/grid/columnsabfbabfb.css?ver=1734727721	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/addons/column/grid/columnsabfbabfbabfb.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:04	3950/3950	---MCZ	200	added ('OK')	text/css	etag:%22b517c014f4cebe0452986a1b2910f0de-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/addons/multistep/assets/css/multistepabfbabfb.css?ver=1734727721	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/addons/multistep/assets/css/multistepabfbabfb.34abfb.d	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:04	30993/30993	---MCZ	200	added ('OK')	text/css	etag:%22d6c3efa4f12f0eb68627c9b1fb7cb9aa-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/ui/1.12.1/themes/base/jquery-uiabfbabfb.css?ver=1734727721	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/ui/1.12.1/themes/base/jquery-uiabfbabfbabfb.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:05	975/975	---M--	200	added ('OK')	text/css	etag:%226e5e155d2f422f423520f4a813da3e71-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/addons/range-slider/css/styleabfbabfb.css?ver=1734727721	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/cache/min/1/wp-content/plugins/ultimate-addons-for-contact-form-7/addons/range-slider/css/styleabfbabfbabfb.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:06	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:%2270426e5d4420bc689f8280efa3d3612e-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/jquery/jquery.minf43bf43b.js?ver=3.7.1	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/jquery/jquery.minf43bf43bf43b.js	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:07	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:%225a2c79b29b568ab8ba147833362f57a2-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/jquery/jquery-migrate.min55895589.js?ver=3.4.1	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/jquery/jquery-migrate.min558955895589.js	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:08	15073/15073	---MCZ	200	added ('OK')	application/javascript	etag:%22840ef52df3d8359db3e3f595826f3c02-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minf9f0f9f0.js?ver=3.24.5	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minf9f0f9f0f9f0.js	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:10	398587/398587	---MCZ	200	added ('OK')	text/html	etag:%22d373a6c7c2dd3d57f461a3467efdc0b6-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/index.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/index.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:11	202677/202677	---MCZ	200	added ('OK')	application/json	etag:%226f4f64a764b2cf7a413c7760b089c0cb-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/pages/11.json	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/pages/11.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:12	877/877	---M--	200	added ('OK')	application/x-php	etag:%221fe21314887e953c2c14f42147bcd0eb-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/xmlrpc0db00db0.php?rsd	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/xmlrpc0db00db00db0.php	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:13	2386/2386	---M-Z	200	added ('OK')	application/json	etag:%22db7cfc3e715b11977bd91c55583f6cb5-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedf179f179.json?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2F	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedf179f179f179.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:14	2582/2582	---M-Z	200	added ('OK')	text/plain	etag:%2209b88434136bb7f2bef8912304f6651f-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedd7d2d7d2?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2F&format=xml	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedd7d2d7d2d7d2	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:15	3449/3449	---MCZ	200	added ('OK')	text/html	etag:%22bcc59ff7b05ab8ff58f54d18a21d2e94-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/www.googletagmanager.com/gtm54455445.html?id=	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/www.googletagmanager.com/gtm544554455445.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:16	925/925	---M--	200	added ('OK')	image/png	etag:%227f125cda2de0e2d55bf2c8e0c016d8bd-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/cropped-BBM-Favicon-32x32.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/cropped-BBM-Favicon-32x32.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:18	6039/6039	---M--	200	added ('OK')	image/png	etag:%22d659267e824b11b84bd5799ae18fd508-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/cropped-BBM-Favicon-192x192.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/cropped-BBM-Favicon-192x192.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:19	5509/5509	---M--	200	added ('OK')	image/png	etag:%2274e53783366081e23c4000484ba3e87d-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/cropped-BBM-Favicon-180x180.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/cropped-BBM-Favicon-180x180.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:20	35467/35467	---M--	200	added ('OK')	image/png	etag:%22c687d036ca75ff8e302070a439c8d379-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2023/11/cr8tivelogo.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2023/11/cr8tivelogo.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:21	455618/455618	---MCZ	200	added ('OK')	text/html	etag:%220bb007a0fabe612d5b9c1d14c0c418d4-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index-3.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:23	1113456/1113456	---M--	200	added ('OK')	image/png	etag:%22223c902ad31f64091b1bea3b5e853e0c-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9365.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9365.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:24	1583741/1583741	---M--	200	added ('OK')	image/png	etag:%2245257365e5810072629cbe7fbbb0a21a-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/BBM-FOLIO1-2.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/BBM-FOLIO1-2.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:25	782389/782389	---M--	200	added ('OK')	image/png	etag:%2206b183dfa5ad8d83c03ec22320e7271e-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9364.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9364.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:26	903278/903278	---M--	200	added ('OK')	image/png	etag:%228c584e49be1b7aec4b73a27678f271f2-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9363.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9363.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:28	1717120/1717120	---M--	200	added ('OK')	image/png	etag:%22362455119d16f85e8bcb1f62f2bfb7eb-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9362.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9362.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:29	1219878/1219878	---M--	200	added ('OK')	image/png	etag:%22798167caf299a0a1041d1e73723bdab2-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9361.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9361.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:31	1685748/1685748	---M--	200	added ('OK')	image/png	etag:%22a07db3ca41e4df6529c9a87e8ba51d19-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9360.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9360.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:31	1175499/1175499	---M--	200	added ('OK')	image/png	etag:%2223f9f641ea29657c5769d9b74d387f2f-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9359.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/Frame-9359.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:32	3969/3969	---MCZ	200	added ('OK')	text/html	etag:%22063f7f51ec9458cbeafe5799ecec64dd-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/plugins/revslider.6.7.14/sr6/assets/assets/dummy.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/plugins/revslider.6.7.14/sr6/assets/assets/dummy.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:32	784131/784131	---M--	200	added ('OK')	image/png	etag:%223913a3e8b4c7569ce7b23e2f6550ab7b-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/BBM-FOLIO2-2.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/09/BBM-FOLIO2-2.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:33	11079/11079	---M--	200	added ('OK')	image/png	etag:%22b44a9ced8d814064188c804be46a62c5-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/07/4a723855_39a2_440e_9049_22ec626f0564_1_1.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/07/4a723855_39a2_440e_9049_22ec626f0564_1_1.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:34	80760/80760	---M--	200	added ('OK')	image/webp	etag:%2280a3c2febb60a612fe5e3f421004c4b6-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/08/4a723855-39a2-440e-9049-22ec626f0564-1-1-2.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/08/4a723855-39a2-440e-9049-22ec626f0564-1-1-2.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:36	124169/124169	---M--	200	added ('OK')	image/png	etag:%22346acee690094f58187de2578df4d925-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/08/BBM-Images-Sections-Solo-1-1.png	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/08/BBM-Images-Sections-Solo-1-1.png	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:36	3449/3449	---MCZ	200	added ('OK')	text/html	etag:%22bcc59ff7b05ab8ff58f54d18a21d2e94-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:37	3449/3449	---MCZ	200	added ('OK')	text/html	etag:%22bcc59ff7b05ab8ff58f54d18a21d2e94-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed-1.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed-1.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:38	3449/3449	---MCZ	200	added ('OK')	text/html	etag:%22bcc59ff7b05ab8ff58f54d18a21d2e94-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed-2.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed-2.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
13:49:39	3449/3449	---M-Z	200	added ('OK')	text/html	etag:%22bcc59ff7b05ab8ff58f54d18a21d2e94-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed-3.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/test.webtestingenvironment.site/wp-content/uploads/2023/12/unnamed-3.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index.html)
